forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
ἐδόθησαν,1325,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram dado,"eles(as) foram dado, foram concedido, foram doado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram dado'.,Revisar o numero do particpio; provavel forma plural: 'dados'.
διέρχεσθαι,1330,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,passar,"passar, viajar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'passar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
δικαιωθήσεται,1344,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será justificado,"ele(a) será justificado, será declarado justo, será absolvido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será justificado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
δικαιωθῆναι,1344,V-ANP,Verbo - Aoristo Infinitivo Passiva,justificar,"justificar, declarar justo, absolver",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'justificar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
δικαιωθῶμεν,1344,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos justificado,"nós sejamos justificado, sejamos declarado justo, sejamos absolvido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejamos justificado'.,Revisar o numero do particpio; provavel forma plural: 'justificados'.
διορυχθῆναι,1358,V-ANP,Verbo - Aoristo Infinitivo Passiva,cavar,"cavar, romper",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'cavar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
δοξάζεται,1392,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é glorificado,"ele(a) é glorificado, é honrado, é louvado",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é glorificado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἠδυνήθημεν,1410,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos sido capaz,"nós fomos sido capaz, fomos tido poder",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fomos sido'.,Revisar o numero do particpio; provavel forma plural: 'sidos'.
ἠδυνήθημεν,1410,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos sido capaz,"nós fomos sido capaz, fomos tido poder",construao_inadequada,alta,Construo inadequada: 'fomos sido'.,"Reescrever com forma idiomatica, por exemplo 'fomos capazes' ou 'pudemos'."
ἠγέρθησαν,1453,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram levantado,"eles(as) foram levantado, foram despertado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram levantado'.,Revisar o numero do particpio; provavel forma plural: 'levantados'.
εἰσάγεσθαι,1521,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,trazer,"trazer, liderar, apresentar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'trazer'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐξεθαμβήθησαν,1568,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram ficado muito surpreso,"eles(as) foram ficado muito surpreso, foram ficado surpreso, foram ficado alarmado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram ficado'.,Revisar o numero do particpio; provavel forma plural: 'ficados'.
ἐξεθαμβήθησαν,1568,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram ficado muito surpreso,"eles(as) foram ficado muito surpreso, foram ficado surpreso, foram ficado alarmado",construao_inadequada,alta,Construo inadequada: 'foram ficado'.,"Reescrever com forma idiomatica, por exemplo 'ficaram' ou 'tornaram-se'."
ἐκπορεύεσθαι,1607,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,sair,"sair, prosseguir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'sair'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐξετράπησαν,1624,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram desviado,"eles(as) foram desviado, foram evitado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram desviado'.,Revisar o numero do particpio; provavel forma plural: 'desviados'.
ἐνευλογηθήσονται,1757,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão abençoado,"eles(as) serão abençoado, serão invocado uma bênção sobre",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão abençoado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐντελεῖται,1781,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será comandado,"ele(a) será comandado, será ordenado, será cobrado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será comandado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπαισχυνθήσεται,1870,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será tido vergonha,"ele(a) será tido vergonha, será sentido vergonha",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será tido vergonha'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
εὑρέθησαν,2147,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram encontrado,"eles(as) foram encontrado, foram descoberto, foram obtido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram encontrado'.,Revisar o numero do particpio; provavel forma plural: 'encontrados'.
ἰάθητε,2390,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes curado,"vós fostes curado, fostes restaurado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes curado'.,Revisar o numero do particpio; provavel forma plural: 'curados'.
ἰᾶσθαι,2390,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,curar,"curar, restaurar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'curar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐκαθαρίσθησαν,2511,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram limpado,"eles(as) foram limpado, foram purificado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram limpado'.,Revisar o numero do particpio; provavel forma plural: 'limpados'.
καθῆσθαι,2521,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,sentar,"sentar, estar sentado, habitar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'sentar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
κληθήσονται,2564,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão chamados,"eles(as) serão chamados, serão nomeados, serão convidados",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão chamados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κληθήσῃ,2564,V-FIP-2S,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Singular,serás chamado,"tu serás chamado, serás nomeado, serás convidado",passiva_a_confirmar,revisar,"'V-FIP-2S' e passiva, porem a passiva nao esta explicita em 'serás chamado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κληθῆτε,2564,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais chamado,"vós sejais chamado, sejais nomeado, sejais convidado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais chamado'.,Revisar o numero do particpio; provavel forma plural: 'chamados'.
κληθῇς,2564,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas chamado,"tu sejas chamado, sejas nomeado, sejas convidado",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas chamado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατακεῖσθαι,2621,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,deitar,"deitar, situar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'deitar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
καταργηθήσεται,2673,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será abolido,"ele(a) será abolido, será anulado, será tornado ineficaz, será posto fim",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será abolido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κηρυχθήσεται,2784,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será proclamado,"ele(a) será proclamado, será pregado, será anunciado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será proclamado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κηρυχθῆναι,2784,V-ANP,Verbo - Aoristo Infinitivo Passiva,proclamar,"proclamar, pregar, anunciar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'proclamar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐκοιμήθησαν,2837,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram dormido,"eles(as) foram dormido, foram adormecido, foram morrido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram dormido'.,Revisar o numero do particpio; provavel forma plural: 'dormidos'.
ἐκρίθησαν,2919,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram julgado,"eles(as) foram julgado, foram decidido, foram determinado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram julgado'.,Revisar o numero do particpio; provavel forma plural: 'julgados'.
κρυβῆναι,2928,V-ANP,Verbo - Aoristo Infinitivo Passiva,esconder,"esconder, manter segredo",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'esconder'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
κτᾶσθαι,2932,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,adquirir,"adquirir, obter, possuir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'adquirir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
λαληθῆναι,2980,V-ANP,Verbo - Aoristo Infinitivo Passiva,falar,"falar, proferir",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'falar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
λογισθῆναι,3049,V-ANP,Verbo - Aoristo Infinitivo Passiva,calcular,"calcular, considerar, contabilizar, pensar, imputar.",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'calcular'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
λυπεῖσθαι,3076,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,lamentar,"lamentar, causar tristeza, angustiar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'lamentar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐλυπήθησαν,3076,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram lamentado,"eles(as) foram lamentado, foram causado tristeza, foram angustiado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram lamentado'.,Revisar o numero do particpio; provavel forma plural: 'lamentados'.
λυθήσεται,3089,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será soltado,"ele(a) será soltado, será liberado, será dissolvido, será quebrado, será destruído",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será soltado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μετρηθήσεται,3354,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será medido,"ele(a) será medido, será estimado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será medido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μιμεῖσθαι,3401,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,imitar,"imitar, seguir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'imitar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
μνήσθητί,3403,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és lembrado,"tu és lembrado, és estado atento",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és lembrado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
παραδίδοσθαι,3860,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,entregar,"entregar, trair, confiar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'entregar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
παραδοθῆναι,3860,V-ANP,Verbo - Aoristo Infinitivo Passiva,entregar,"entregar, trair, confiar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'entregar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
παρεκλήθημεν,3870,V-AIP-1P,Verbo - Aoristo Indicativo Passiva - 1ª Pessoa Plural,fomos chamado para o seu lado,"nós fomos chamado para o seu lado, fomos exortado, fomos encorajado, fomos confortado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fomos chamado'.,Revisar o numero do particpio; provavel forma plural: 'chamados'.
παραλημφθήσεται,3880,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será levado,"ele(a) será levado, será recebido, será levado junto, será aceitado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será levado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πείθεσθαι,3982,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,persuadir,"persuadir, convencer, confiar, ter confiança",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'persuadir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐπείσθησαν,3982,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram persuadido,"eles(as) foram persuadido, foram convencido, foram confiado, foram tido confiança",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram persuadido'.,Revisar o numero do particpio; provavel forma plural: 'persuadidos'.
