forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
σαίνεσθαι,4525,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,abanar,"abanar, bajular",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'abanar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
σέβεσθαι,4576,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,adorar,"adorar, reverenciar, venerar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'adorar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
σκανδαλισθήσομαι,4624,V-FIP-1S,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Singular,tropeçarei,"eu tropeçarei, serei ofendido, me escandalizarei",passiva_a_confirmar,revisar,"'V-FIP-1S' e passiva, porem a passiva nao esta explicita em 'tropeçarei'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
σκανδαλισθῆτε,4624,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,tropeceis,"vós tropeceis, sejais ofendidos, se escandalizeis",passiva_a_confirmar,revisar,"'V-ASP-2P' e passiva, porem a passiva nao esta explicita em 'tropeceis'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐσκανδαλίσθησαν,4624,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,tropeçaram,"eles(as) tropeçaram, foram ofendidos, se escandalizaram",passiva_a_confirmar,revisar,"'V-AIP-3P' e passiva, porem a passiva nao esta explicita em 'tropeçaram'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
στηριχθῆναι,4741,V-ANP,Verbo - Aoristo Infinitivo Passiva,estabelecer,"estabelecer, fortalecer, consertar, definir firmemente",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'estabelecer'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
συλλημφθῆναι,4815,V-ANP,Verbo - Aoristo Infinitivo Passiva,apreender,"apreender, conceber, ajudar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'apreender'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
συλληφθῆναι,4815,V-ANP,Verbo - Aoristo Infinitivo Passiva,apreender,"apreender, conceber, ajudar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'apreender'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
συμφυεῖσαι,4855,V-APP-NFP,Verbo - Aoristo Particípio Passiva - Nominativo Feminino Plural,crescermos juntos,"crescermos juntos, nos unirmos, tricotarmos juntos",passiva_a_confirmar,revisar,"'V-APP-NFP' e passiva, porem a passiva nao esta explicita em 'crescermos juntos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
συνίστασθαι,4921,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,elogiar,"elogiar, estabelecer, demonstrar, provar, manter unido",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'elogiar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
συνετέλεσεν,4931,V-APP-GFP,Verbo - Aoristo Indicativo Ativa - 3ª Pessoa Singular,completou,"ele(a) completou, realizou, pôs fim",passiva_a_confirmar,revisar,"'V-APP-GFP' e passiva, porem a passiva nao esta explicita em 'completou'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
συντριβήσεται,4937,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será esmagado,"ele(a) será esmagado, será quebrado, será machucado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será esmagado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
σώζεσθαι,4982,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,salvar,"salvar, resgatar, libertar, curar, preservar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'salvar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ταπεινοῦσθαι,5013,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,humilhar,"humilhar, rebaixar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'humilhar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
τελεσθήσεται,5055,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será completado,"ele(a) será completado, será terminado, será cumprido, será realizado.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será completado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
τελεσθήσονται,5055,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão cumpridos(as),"eles(as) serão completados, serão terminados, serão cumpridos, serão realizados.",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão cumpridos(as)'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
τελεσθῆναι,5055,V-ANP,Verbo - Aoristo Infinitivo Passiva,completar,"completar, terminar, cumprir, realizar.",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'completar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
τηρηθῆναι,5083,V-ANP,Verbo - Aoristo Infinitivo Passiva,manter,"manter, guardar, observar, zelar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'manter'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
τεθῆναι,5087,V-ANP,Verbo - Aoristo Infinitivo Passiva,colocar,"colocar, nomear, estabelecer",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'colocar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
τρέφεσθαι,5142,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,nutrir,"nutrir, alimentar, educar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'nutrir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
τύπτεσθαι,5180,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,golpear,"golpear, bater, ferir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'golpear'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ὑβρισθήσεται,5195,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será insultado,"ele(a) será insultado, será maltratado, será agido com arrogância",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será insultado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὑποταγήσεται,5293,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,estará sujeito,"ele(a) estará sujeito, estará subordinado, estará submetido, estará estado sob obediência",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'estará sujeito'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὑποταγησόμεθα,5293,V-FIP-1P,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Plural,estaremos sujeitos,"nós estaremos sujeitos, estaremos subordinados, seremos submetidos, estareremos sob obediência",passiva_a_confirmar,revisar,"'V-FIP-1P' e passiva, porem a passiva nao esta explicita em 'estaremos sujeitos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὑποταγῇ,5293,V-ASP-3S,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Singular,esteja sujeito,"ele(a) esteja sujeito, seja subordinado, seja submetido, seja estado sob obediência",passiva_a_confirmar,revisar,"'V-ASP-3S' e passiva, porem a passiva nao esta explicita em 'esteja sujeito'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φανήσεται,5316,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será mostrado,"ele(a) será mostrado, será feito aparecer, será aparecido, será brilhado, será manifestado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será mostrado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φανῇς,5316,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas manifestado,"tu sejas exibido, sejas manifestado",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas manifestado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φέρεσθαι,5342,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,suportar,"suportar, carregar, trazer, liderar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'suportar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
φθέγγεσθαι,5350,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,falar,"falar, proferir, proclamar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'falar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
φθαρήσονται,5351,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será destruído,"ele(a) será destruído, será corrompido, será estragado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será destruído'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φοβηθῇς,5399,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,temas,"tu temar, tenhas medo",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'temas'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φραγήσεται,5420,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será cercado,"ele(a) será cercado, será bloqueado, será parado, será fechado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será cercado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐφυσιώθησάν,5448,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,ficaram inchados,"eles(as) ficaram inchados, foram inflados, se orgulharam",passiva_a_confirmar,revisar,"'V-AIP-3P' e passiva, porem a passiva nao esta explicita em 'ficaram inchados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φυτεύθητι,5452,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,estás plantado,tu estás plantado,passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'estás plantado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
φωνηθῆναι,5455,V-ANP,Verbo - Aoristo Infinitivo Passiva,chamar,"chamar, gritar, falar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'chamar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
χαρίζεσθαί,5483,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,conceder,"conceder, dar livremente, perdoar, mostrar favor",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'conceder'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
χαρισθῆναι,5483,V-ANP,Verbo - Aoristo Infinitivo Passiva,conceder,"conceder, dar livremente, perdoar, mostrar favor",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'conceder'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
χορτάζεσθαι,5526,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,alimentar,"alimentar, preencher, satisfazer",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'alimentar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
χορτασθήσονται,5526,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão alimentados,"eles(as) serão alimentados, serão preenchidos, serão satisfeitos",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão alimentados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
χωρισθῆναι,5563,V-ANP,Verbo - Aoristo Infinitivo Passiva,separar,"separar, dividir, partir",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'separar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ψυγήσεται,5594,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será esfriado,ele(a) será esfriado,passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será esfriado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὠφεληθήσεται,5623,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será beneficiado,"ele(a) será beneficiado, será lucrado, será ajudado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será beneficiado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
SEM NÚMERO DE OCORRÊNCIAS,,,,,,pt_vazio,alta,Campo 'pt' esta vazio.,Informe uma glossa portuguesa.
λογίζεσθαι,3049,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,calcular,"calcular, considerar, contabilizar, pensar, imputar.",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'calcular'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
μνησθῶ,3403,V-ASP-1S,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Singular,lembre,que eu lembre,passiva_a_confirmar,revisar,"'V-ASP-1S' e passiva, porem a passiva nao esta explicita em 'lembre'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
τηρεῖσθαι,5083,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,manter,"manter, guardar, observar, zelar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'manter'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἀναγινώσκεται,314,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é lido,"ele(a) é lido, é reconhecido, é sabido de novo",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é lido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἀνακεφαλαιοῦται,346,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é reunido(a),"ele(a) é resumido, é reunido, é unido",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é reunido(a)'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἀποκτένεσθαι,615,V-PNP,Verbo - Presente Infinitivo Passiva,matar,"matar, assassinar, condenar à morte",passiva_sem_marca,alta,"'V-PNP' e passiva, mas 'pt' esta em infinitivo ativo: 'matar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἀρξάμενον,756,V-AMP-ANS,Verbo - Aoristo Particípio Média - Acusativo Neutro Singular,tendo começado,tendo começado,passiva_a_confirmar,revisar,"'V-AMP-ANS' e passiva, porem a passiva nao esta explicita em 'tendo começado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαμερισθήσεται,1266,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será dividido,"ele(a) será dividido, será distribuído, será repartido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será dividido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαπορεῖσθαι,1280,V-PNP,Verbo - Presente Infinitivo Passiva,estar perplexo,"estar perplexo, estar em dúvida, estar perdido",passiva_a_confirmar,revisar,"'V-PNP' e passiva, porem a passiva nao esta explicita em 'estar perplexo'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διασκορπισθήσεται,1287,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será espalhado(a),"ele(a) será espalhado, será dispersado, será desperdiçado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será espalhado(a)'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαταξάμενός,1299,V-AMP-NMS,Verbo - Aoristo Imperativo Passiva - Nominativo Masculino Singular,ordena,"seja organizado, ordena, comanda, dirija",passiva_a_confirmar,revisar,"'V-AMP-NMS' e passiva, porem a passiva nao esta explicita em 'ordena'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διορυγῆναι,1358,V-ANP,Verbo - Aoristo Infinitivo Passiva,cavar,"cavar, romper",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'cavar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐγκεντρισθήσονται,1461,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão enxertados,eles(as) serão enxertados,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão enxertados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐγκόπτω,1465,V-PNP,Verbo - Presente Infinitivo Passiva,impedir,"impedir, cortar",passiva_sem_marca,alta,"'V-PNP' e passiva, mas 'pt' esta em infinitivo ativo: 'impedir'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐκγαμίζονται,1547,V-PIP-3P,Verbo - Presente Indicativo Passiva - 3ª Pessoa Plural,são dados em casamento,eles(as) são dados em casamento,passiva_a_confirmar,revisar,"'V-PIP-3P' e passiva, porem a passiva nao esta explicita em 'são dados em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκγαμίσκονται,1548,V-PIP-3P,Verbo - Presente Indicativo Passiva - 3ª Pessoa Plural,são dado em casamento,eles(as) são dado em casamento,passiva_a_confirmar,revisar,"'V-PIP-3P' e passiva, porem a passiva nao esta explicita em 'são dado em casamento'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκδέχεται,1551,V-PIM/P-3S,Verbo - Presente Indicativo Média ou Passiva - 3ª Pessoa Singular,esperar,"esperar, procurar",media_passiva_ambigua,revisar,'V-PIM/P-3S' e media ou passiva e 'pt' e infinitivo ativo: 'esperar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐκκοπήσῃ,1581,V-FIP-2S,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Singular,serás cortado,"tu serás cortado, serás removido",passiva_a_confirmar,revisar,"'V-FIP-2S' e passiva, porem a passiva nao esta explicita em 'serás cortado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐλεηθῶσιν,1653,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,recebam misericórdia,eles(as) recebam misericórdia,passiva_a_confirmar,revisar,"'V-ASP-3P' e passiva, porem a passiva nao esta explicita em 'recebam misericórdia'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐλευθερωθήσεται,1659,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,libertar,libertar,passiva_sem_marca,alta,"'V-FIP-3S' e passiva, mas 'pt' esta em infinitivo ativo: 'libertar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐνεχθῆναι,5342,V-ANP,Verbo - Aoristo Infinitivo Passiva,suportar,"suportar, carregar, trazer, liderar",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'suportar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐξεθαμβήθη,1568,V-AIP-3S,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Singular,ficou muito surpreso,"ele(a) ficou muito surpreso, ficou surpreso, ficou alarmado",passiva_a_confirmar,revisar,"'V-AIP-3S' e passiva, porem a passiva nao esta explicita em 'ficou muito surpreso'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐξεκόπης,1581,V-APP-2S,Verbo - Aoristo Particípio Ativa,tendo cortado,"tendo cortado, tendo removido",passiva_a_confirmar,revisar,"'V-APP-2S' e passiva, porem a passiva nao esta explicita em 'tendo cortado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐξέστραπται,1612,V-RIP-3S,Verbo - Perfeito Indicativo Passiva - 3ª Pessoa Singular,perverter,"perverter, afastar-se, distorcer",passiva_sem_marca,alta,"'V-RIP-3S' e passiva, mas 'pt' esta em infinitivo ativo: 'perverter'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἐξολοθρευθήσεται,1842,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será destruído completamente,"ele(a) será destruído completamente, será exterminado, será erradicado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será destruído completamente'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπερχομέναις,1904,V-PNP-DPF,Verbo - Presente Particípio Média - Dativo Feminino Plural,chegando,"chegando, ultrapassando, aproximando",passiva_a_confirmar,revisar,"'V-PNP-DPF' e passiva, porem a passiva nao esta explicita em 'chegando'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπιστραφῶσιν,1994,V-ASP-3P,Verbo - Aoristo Particípio Ativa,tendo virado,"tendo virado, tendo voltado, tendo voltado atrás, tendo convertido",passiva_a_confirmar,revisar,"'V-ASP-3P' e passiva, porem a passiva nao esta explicita em 'tendo virado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐπιφέρεσθαι,2018,V-PNP,Verbo - Presente Infinitivo Passiva,trazer,"trazer, infligir, impor",passiva_sem_marca,alta,"'V-PNP' e passiva, mas 'pt' esta em infinitivo ativo: 'trazer'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἑρμηνευόμενον,2059,V-PPP-NNS,Verbo - Presente Particípio Passiva - Nominativo Neutro Singular,interpretar,"interpretar, traduzir, explicar",passiva_sem_marca,alta,"'V-PPP-NNS' e passiva, mas 'pt' esta em infinitivo ativo: 'interpretar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
εὐφρανθήσονται,2165,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão alegrados,eles(as) serão alegrados,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão alegrados'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἡγιασμένη,37,V-RPP-NFS,Verbo - Perfeito Particípio Passiva - Nominativo Feminino Singular,santificar,"santificar, tornar santo, consagrar, separar",passiva_sem_marca,alta,"'V-RPP-NFS' e passiva, mas 'pt' esta em infinitivo ativo: 'santificar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ἡττήθητε,2274,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes sido derrotado,"vós fostes sido derrotado, fostes sido inferior, fostes sido superado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes sido'.,"Reescrever a construao; 'sido' nao deve ser pluralizado. Usar forma idiomatica (ex.: 'puderam', 'foram capazes')."
θανατούμεθα,2289,V-PIP-1P,Verbo - Presente Indicativo Passiva - 1ª Pessoa Plural,condenar à morte,"condenar à morte, matar, mortificar",passiva_a_confirmar,revisar,"'V-PIP-1P' e passiva, porem a passiva nao esta explicita em 'condenar à morte'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταισχυνθήσεται,2617,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será envergonhado,"ele(a) será envergonhado, será desonrado, será confundido",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será envergonhado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
καταφθαρήσονται,2704,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão corrompidos,"eles(as) serão corrompidos, serão destruídos, serão arruinados",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão corrompidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
κατηρτισμένα,2675,V-RPP-ANP,Verbo - Perfeito Particípio Passiva - Acusativo Neutro Plural,restaurar,"restaurar, equipar, aperfeiçoar, preparar, consertar",passiva_sem_marca,alta,"'V-RPP-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'restaurar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
κληθέντος,2564,V-APP-GMS,Verbo - Aoristo Particípio Passiva - Genitivo Masculino Singular,chamar,"chamar, nomear, convidar",passiva_sem_marca,alta,"'V-APP-GMS' e passiva, mas 'pt' esta em infinitivo ativo: 'chamar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
